7. Mai 2022	Roseline Anal Sex	Stütz, seitliche Übungen, situps		
8. Mai 2022	FLSTFI fahren, Roseline Bj bis zum Schluß und lecken	Übungen	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
9. Mai 2022	FLHTKL fahren	Stütz, seitliche Übungen, situps; Schildkröte	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
10. Mai 2022	Roseline Sex, Finger Anal, FLHTKL fahren, essen Moosinning		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
11. Mai 2022	Ducati fahren, FXDL fahren, Roseline AB	Stütz, seitliche Übungen, situps; Schildkröte		
12. Mai 2022	FLSTFI fahren		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
13. Mai 2022	Roseline Sex, Finger Anal	Stütz, seitliche Übungen, situps; Schildkröte	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
14. Mai 2022	Roseline Sex, Finger Anal, FLHTKL fahren, Wilder Kaiser		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
15. Mai 2022	FLHTKL fahren, Innsbruck	Stütz, seitliche Übungen, situps; Schildkröte	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
16. Mai 2022				
17. Mai 2022	Roseline Sex, VRSCDX fahren	Stütz, seitliche Übungen, situps; Schildkröte		
18. Mai 2022	Roseline Sex, FLSTFI fahren		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
19. Mai 2022	FLSTFI fahren	Stütz, seitliche Übungen, situps; Schildkröte		
20. Mai 2022	Roseline Sex, VRSCDX fahren		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
21. Mai 2022	Roseline Sex, S-Bahn München, VRSCDX fahren	Stütz, seitliche Übungen, situps; Schildkröte		
22. Mai 2022	FLHTKL fahren	situps		
23. Mai 2022	Roseline Sex	Stütz, seitliche Übungen, Schildkröte, min. Situps		
24. Mai 2022	Roseline Sex, Finger Anal	situps	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
25. Mai 2022	FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
26. Mai 2022	FLHTKL Waldkraiburg, Mühldorf	situps	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
27. Mai 2022	Roseline Sex, Finger Anal, Wurzer Müll	Stütz		
28. Mai 2022	Roseline blowjob bis zum Schluss, FLHTKL fahren STA	Stütz, seitliche Übungen, Schildkröte, situps		
29. Mai 2022	Roseline Sex, Leonie Kommunion			
30. Mai 2022	Kawasaki fahren	Stütz, seitliche Übungen, Schildkröte, situps		
31. Mai 2022	VRSCDX fahren		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
1. Juni 2022	Forstner Spagetti essen			
2. Juni 2022	Roseline Sex, FLHTKL fahren	Stütz, seitliche Übungen, Schildkröte, situps	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
3. Juni 2022			Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13)	
4. Juni 2022	FLHTKL fahren	Stütz, seitliche Übungen, Schildkröte, situps		
5. Juni 2022	Roseline Sex, VRSCDX fahren		Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13), Scharfschuss: Harry Bosch 19	
6. Juni 2022	Roseline Sex, FLHTKL Mühldorf fahren	Stütz, seitliche Übungen, Schildkröte, situps	Chaser – Die Jagd beginnt (Ein Jack-Daniels-Thriller 13),Scharfschuss: Harry Bosch 19	
7. Juni 2022				
8. Juni 2022	Roseline Sex, Finger Anal, FLHTKL Arber	Stütz, seitliche Übungen, Schildkröte, situps		
9. Juni 2022	Roseline Sex, Finger Anal, FLHTKL putzen			
10. Juni 2022	VRSCDX fahren	situps		
11. Juni 2022	FLHTKL Schlierss, Maxlrainer	Stütz, seitliche Übungen, Schildkröte		
12. Juni 2022	Roseline Sex, Finger Anal, FLHTKL fahren Bad Ischl	situps		
13. Juni 2022	FLSTFI fahren	Stütz		
14. Juni 2022	FLSTFI fahren	situps		
15. Juni 2022		Stütz		
16. Juni 2022	Roseline Sex, VRSCDX fahren	Stütz, seitliche Übungen, Schildkröte		
17. Juni 2022	Zug München fahren			
18. Juni 2022	FLHTKL fahren Memmingen, Füssen	Stütz, seitliche Übungen, Schildkröte		
19. Juni 2022	Roseline Sex, Finger Anal		Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
20. Juni 2022		Stütz, seitliche Übungen, Schildkröte	Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
21. Juni 2022	Hannover fahren		Scharfschuss: Thriller (Die Harry-Bosch-Serie 17), Scrum kompakt für Dummies 	
22. Juni 2022	IB hat auf WhatsApp geschrieben	situps	Scharfschuss: Thriller (Die Harry-Bosch-Serie 17), Scrum kompakt für Dummies, Physik	
23. Juni 2022			Scharfschuss: Thriller (Die Harry-Bosch-Serie 17), Scrum kompakt für Dummies	
24. Juni 2022	Roseline Sex, FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte - Nur einen Durchgang	Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
25. Juni 2022	FLHTKL fahren Kufstein	Stütz, seitliche Übungen, Schildkröte, situps	Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
26. Juni 2022	Roseline Sex, FLHTKL fahren STA, Schweiger Biergarten		Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
27. Juni 2022	VRSCDX fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
28. Juni 2022	Kawasaki fahren		Scharfschuss: Thriller (Die Harry-Bosch-Serie 17)	
29. Juni 2022	Kawasaki fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Scharfschuss: Thriller (Die Harry-Bosch-Serie 17), Funkenmord	
30. Juni 2022	Kawasaki fahren		Funkenmord	
1. Juli 2022	Roseline Sex		Funkenmord	
2. Juli 2022	FLHTKL fahren, Chiemsee	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Funkenmord	
3. Juli 2022	VRSCDX fahren, Schweiger Biergarten	situps	Funkenmord	
4. Juli 2022	Roseline Sex, Interview NTT DATA		Funkenmord	
5. Juli 2022		Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Funkenmord	
6. Juli 2022	FXDL fahren		Funkenmord	
7. Juli 2022		Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Funkenmord	
8. Juli 2022	FLHTKL fahren Mühldorf		Funkenmord	
9. Juli 2022	Kawasaki fahren Wasserburg	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Funkenmord	
10. Juli 2022	VRSCDX fahren, Waldkraiburg		Funkenmord, Ausgerechnet Sylt	
11. Juli 2022	Roseline Sex		Ausgerechnet Sylt	
12. Juli 2022	FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Ausgerechnet Sylt	
13. Juli 2022	Roseline Sex, Ducati fahren, FLSTFI fahren		Ausgerechnet Sylt	
14. Juli 2022	FLSTFI fahren	MINIMUM: Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Eiskaltes Sylt	
15. Juli 2022	Roseline Sex, Auto Waschstraße, FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Eiskaltes Sylt	
16. Juli 2022	FLHTKL fahren, Passau. Großer Arber		Eiskaltes Sylt	
17. Juli 2022		MINIMUM: Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Eiskaltes Sylt	
18. Juli 2022	MV SMS, VRSCDX fahren		Eiskaltes Sylt, Vertraute Gefahr	
19. Juli 2022	VRSCDX fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps	Vertraute Gefahr	
20. Juli 2022	FLSTFI fahren		Vertraute Gefahr	
21. Juli 2022	FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, situps PLUS	Vertraute Gefahr	
22. Juli 2022	VRSCDX fahren, Bräustüberl Markt Schwaben		Vertraute Gefahr	
23. Juli 2022	FLHTKL Gambach fahren		Vertraute Gefahr	
24. Juli 2022	FLHTKL fahren, mit Birgit, Hoherodskopf			
25. Juli 2022	FLHTKL fahren, Hoherodskopf		Vertraute Gefahr	
26. Juli 2022	FLHTKL fahren, Wetzlar, Gießen, Lich		Vertraute Gefahr	
27. Juli 2022	FLHTKL Erding fahren			
28. Juli 2022	VRSCDX fahren	MINIMUM: Stütz, seitliche Übungen, Schildkröte	Ehrensache	
29. Juli 2022	Erdiing-Berlin fahren		Ehrensache	
30. Juli 2022	Roseline Sex, Berlin Bus Tour		Ehrensache	
31. Juli 2022	Berlin Bootstour		Ehrensache	
1. August 2022	Berlin - Erding fahren		Ehrensache	
2. August 2022	Roseline Sex, FLHTKL putzen		Die Verlorene	
3. August 2022		Stütz, seitliche Übungen, Schildkröte, Rücken situps	Die Verlorene	
4. August 2022	FLHTKL fahren, Bärenwirt Fusch		Die Verlorene	
5. August 2022	Roseline Sex, FLHTKL fahren Grossglockner Hochalpenstraße		Die Tote im Käfig	
6. August 2022	Stoiber Ranoldsberg	Stütz	Die Tote im Käfig	
7. August 2022	FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Die Tote im Käfig	
8. August 2022			Die Tote im Käfig	
9. August 2022	FLSTFI fahren		Die Tote im Käfig	
10. August 2022	HD Fat Boy gekauft und Ducati verkauft, FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Die Tote im Käfig	
11. August 2022				
12. August 2022	Ducati in Augsburg abgegeben			
13. August 2022	Roseline Sex, VRSCDX fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps		
14. August 2022			Der Cleaner	
15. August 2022	VRSCDX fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Der Cleaner	
16. August 2022	VRSCDX fahren		Der Cleaner	
17. August 2022	FLSTFI fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Der Cleaner	
18. August 2022	Fat Boy Zulassung			
19. August 2022			Der Cleaner, Das Grab meiner Schwester	
20. August 2022	Roseline Sex, Fat Boy Augsburg geholt			
21. August 2022	Fat Boy 114 fahren		Das Grab meiner Schwester	
22. August 2022	Fat Boy 114 fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Das Grab meiner Schwester	
23. August 2022	Fat Boy 114 fahren		Das Grab meiner Schwester	
24. August 2022	Roseline Sex, Fat Boy fahren		Das Grab meiner Schwester	
25. August 2022	Fat Boy 114 fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Das Grab meiner Schwester	
26. August 2022			Das Grab meiner Schwester	
27. August 2022	München fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps	Das Grab meiner Schwester	
28. August 2022	Roseline Sex,mit Roslelne im Kino		Das Grab meiner Schwester	
29. August 2022	Griechisch Essen, Fat Boy 114 fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, minimum	Das Grab meiner Schwester	
30. August 2022	mit Roseline nach Hannover gefahren		Das Grab meiner Schwester	
31. August 2022	TS Bens			
1. September 2022				
2. September 2022	Fat Boy 114 fahren		Der Heilige Tod	
3. September 2022	VRSCDX fahren	Stütz, seitliche Übungen, Schildkröte, Rücken situps, minimum	Der Heilige Tod	
4. September 2022	Fat Boy 114 fahren Chiemsee, Kino Bullet Train		Der Heilige Tod	
5. September 2022	Roseline Sex, FLHTKL fahren Mühldorf	Stütz, seitliche Übungen, Rücken situps	Der Heilige Tod	
6. September 2022	Erding-Hannover fahren			
7. September 2022	Hannover-Erding fahren			
8. September 2022			Der Heilige Tod	
9. September 2022	Roseline Sex		Der Heilige Tod	
10. September 2022		Stütz, seitliche Übungen, Rücken situps	Der Fahrer	
11. September 2022	Spagetthi Carbonara		Der Fahrer	
12. September 2022	Fat Boy 114 fahren Schliersee	Stütz, seitliche Übungen, Rücken situps	Der Fahrer	
13. September 2022	Fat Boy 114 fahren, FLSTFI fahren Fabi Einschulung		Der Fahrer	
14. September 2022	Roseline Sex		Der Fahrer.Geister	
15. September 2022		Stütz, seitliche Übungen, Rücken situps, situps	Geister	
16. September 2022			Geister, Das Schwert Gottes	
17. September 2022		Stütz, seitliche Übungen, Rücken situps, situps	Das Schwert Gottes	
18. September 2022	Kino Film Ticket ins Paradies		Der Hurricane	
19. September 2022	Roseline Sex	Stütz, seitliche Übungen, Rücken situps, situps	Der Hurricane	
20. September 2022			Das Duell	
21. September 2022	FLSTFI fahren, VRSCDX fahren			
22. September 2022				
23. September 2022	Roseline Sex		Das Duell	
24. September 2022	Hochzeit Sebastian	situps		
25. September 2022	Roseline Sex			
26. September 2022	Frankfurt fahren			
27. September 2022	Gambach - Erding fahren			
28. September 2022	Bettenlager		Das Duell	
29. September 2022			Das Duell	
30. September 2022	Roseline Sex, Fat Boy 114 fahren	Stütz, seitliche Übungen, Rücken situps, situps - minimum	Der neunte Schritt	
1. Oktober 2022			Der neunte Schritt	
2. Oktober 2022	Roseline Sex Finger Anal	Stütz, seitliche Übungen, Rücken situps	Der neunte Schritt	
3. Oktober 2022	FLHTKL fahren		Der neunte Schritt	
4. Oktober 2022	Sandra München abgeholt			
5. Oktober 2022	FLSTFI fahren			
6. Oktober 2022	AB fahren			
7. Oktober 2022	Wendelstein mit Zahnradbahn			
8. Oktober 2022	KZ Gedenkstätte, Sandra München Bahnhof gefahren			
9. Oktober 2022	Roseline Sex, Fat Boy 114 fahren		Der Dschungel	
10. Oktober 2022	Hannover fahren		Der Dschungel	
11. Oktober 2022			Der Dschungel	
12. Oktober 2022			Der Dschungel	
13. Oktober 2022	Erding fahren		Der Dschungel	
14. Oktober 2022	Roseline Sex, FLHTKL fahren 		Der Dschungel	
15. Oktober 2022		Stütz, seitliche Übungen, Rücken situps	Der Dschungel	
16. Oktober 2022	Roseline Sex, FLHTKL Schliersee fahren		Der Dschungel	
17. Oktober 2022	FLHTKL fahren, Leonie Geburtstag	Stütz, seitliche Übungen, Rücken situps		
18. Oktober 2022	VRSCDX fahren			
19. Oktober 2022	MB Reifenwechsel, Roseline am Ostbahnhof geholt		Blackout	
20. Oktober 2022	FLHTKL fahren Augsburg	Stütz, seitliche Übungen		
21. Oktober 2022				
22. Oktober 2022	Roseline Sex, FLHTKL putzen	Stütz, seitliche Übungen, Rücken situps	Blackout	
23. Oktober 2022	Fat Boy114 fahren		Blackout	
24. Oktober 2022		Stütz, seitliche Übungen, Rücken situps	Das Revier	
25. Oktober 2022	ED - FFM fahren,  ctmshare, TS Paula im Hotel			
26. Oktober 2022	ctmshare, FFM - ED fahren			
27. Oktober 2022	FLSTFI fahren		Das Revier	
28. Oktober 2022	Roseline Sex	Stütz, seitliche Übungen, Rücken situps	Das Revier	
29. Oktober 2022	VRSCDX fahren	Stütz, seitliche Übungen,	Das Revier	
30. Oktober 2022	FLHTKL fahren Landshut		Das Revier	
31. Oktober 2022	Roseline Sex, FLHTKL fahren Passau	Stütz, seitliche Übungen,situps	Das Revier	
1. November 2022			Das Revier	
2. November 2022			Das Revier	
3. November 2022			Das Revier	
4. November 2022	Gespräch REWE	Stütz, seitliche Übungen,situps	Der Erlöser	
5. November 2022	Roseline Sex		Der Erlöser	
6. November 2022	Erding - Hannover fahren	Stütz, seitliche Übungen,situps	Der Erlöser	
7. November 2022	TS  Carida			
8. November 2022	Go-Kart fahren			
9. November 2022			Der Erlöser	
10. November 2022	Hannover nach Erding gefahren		Der Erlöser	
11. November 2022	Roseline Sex mit Vibrator und Anal Vibrator bei mir		Sleepers	
12. November 2022			Sleepers	
13. November 2022	Wäsche, spazieren, Pizza backen		Sleepers	
14. November 2022			Sleepers	
15. November 2022	Kanban Schulung		Zwölf Tage	
16. November 2022	US Nachricht das sie in München ist, Kanban Schulung, Roseline Sex		Zwölf Tage	
17. November 2022	Kanban Schulung. Film Rocky		Zwölf Tage	
18. November 2022	Gespräch REWE		Zwölf Tage	
19. November 2022	Roseline Sex, Kino Black Panther: Wakanda Forever	Stütz, Katzenbuckel, situps	Zwölf Tage	
20. November 2022			Der Verrat	
21. November 2022				
22. November 2022	Erding - Hannover fahren			
23. November 2022	TS Brenda		Der Verrat	
24. November 2022	Hannover - Erding fahren, IB telefoniert		Der Verrat	
25. November 2022	Roseline Sex		Der Verrat	
26. November 2022	Roseline Sex, Erding Weihnachtsmarkt Erding		Der Verrat	
27. November 2022		Stütz, Katzenbuckel, seitliche Übungen, situps	Der Verrat	
28. November 2022	Roseline Sex		Die Hexe	
29. November 2022	FLFBS und FLHTKL HadEck bringen		Die Hexe	
30. November 2022	Roseline Sex, Gespräch REWE	Stütz, Katzenbuckel, seitliche Übungen, situps	Die Hexe	
1. Dezember 2022	REWE Job Zusage		Die Hexe	
2. Dezember 2022			Die Hexe	
3. Dezember 2022	Roseline Sex, Weihnachtsmarkt Landshut	Stütz, Katzenbuckel, seitliche Übungen, situps	Die Hexe	
4. Dezember 2022	Weihnachtsmarkt Landshut		Kalla City	
5. Dezember 2022			Kalla City	
6. Dezember 2022	TS Nonny		Kalla City	
7. Dezember 2022		Stütz, Katzenbuckel		
8. Dezember 2022			Kalla City	
9. Dezember 2022		Stütz, Katzenbuckel, situps		
10. Dezember 2022	Roseline Sex		Kalla City	
11. Dezember 2022		Stütz, Katzenbuckel, seitliche Übungen, situps		
12. Dezember 2022	ivv Kündigung, Dorfen Brucker Kaffee		Kalla City	
13. Dezember 2022		Stütz, Katzenbuckel, seitliche Übungen, situps	Kalla City	
14. Dezember 2022	ivv Kündigung als einschreiben, Python programmieren		Kalla City	
15. Dezember 2022	FLHTKL holen		Kalla City	
16. Dezember 2022	Python programmieren		Kalla City	
17. Dezember 2022	Roseline Sex, Rosenheim Roseline Jacke kaufen		Kalla City	
18. Dezember 2022	Roseline Sex	Stütz, Katzenbuckel, seitliche Übungen, situps		
19. Dezember 2022	Python programmieren	Stütz, Katzenbuckel	Ronin	
20. Dezember 2022	Python programmieren, Papiere Standesamt, Hannover gefahren			
21. Dezember 2022	Python programmieren			
